,Review,Rating
114,มาพักกับครอบครัว ถึงที่พักตอนเที่ยงคืน พนักงานต้อนรับรวดเร็วดี เสียแต่ไม่มีที่จอดรถ ต้องจอดหน้าบ้านคนอื่น ต้องคอยตื่นมาดูตลอด กลัวเขาออกไม่ได้,8.1
115,ถือว่าใช่ได้ในระดับหนึ่ง โดยรวมอยู่ประมาณ 2/5 คะแนน,8.1
116,ห้องมีฝุ่นเยอะหน่อย แต่ก็โอเค นอนพักได้,8.1
117,น่าจะมีอาหารเช้ารวมกับค่าห้องพัก,8.1
118,ภายนอกโรงแรมดูเก่า แต่ห้องพักก็โอเคตามราคา รวมๆแล้วถือว่าโอเค,8.1
119,เก่า เหม็นอับ สมราคา ถูกดี สองดาว,8.2
120,ดีค่ะ พนักงานบริการน่ารัก เป็นกันเอง,8.2
121,อยู่ใจกลางเมือง เดินทางสะดวก ที่พักสะอาดดี เช็กอินได้ตั้งแต่ 07.00 น. พนักงานน่ารัก ห้องน้ำเล็กไปหน่อย ระบบน้ำอุ่นรวมปรับไม่ได้ เข้าพักหลายครั้งบางห้องไม่มีน้ำอุ่น บางห้องก็มี งงๆเหมือนกัน,8.2
122,ราคาถูก สะอาด ทำเลดี สิ่งอำนวยความสะดวกครบ มีที่จอดรถ พนักงานบริการดีค่ะ ไม่มีน้ำอุ่น,8.2
123,เคาน์เตอร์วุ่นวายไปหน่อยครับ นอกนั้นโอเคครับ,8.2
124,สมราคาครับ คุณภาพตามราคา ดีครับ,8.2
125,โรงแรมค่อนข้างเก่า แต่ห้องพักสะอาด พนักงานต้อนรับดี,8.2
126,จองแล้วเข้าพักได้ทันที ห้องสะอาด แต่เวลาเช็กเอาต์ไม่ตรงกับที่แจ้งไว้,8.2
127,แอร์เย็นมากประทับใจ ห้องน้ำเล็กไปหน่อย ไม่กล้านอนปิดไฟ แอบกลัว ช่วงเช้ามีเหตุการณ์ไม่คาดคิดไม่พูดดีกว่า แต่พนักงานใจดีครับ,8.3
128,ห้องสะอาด ถึงแม้จะเล็กไปก็สมราคา ได้ยินเสียงภายนอก เช่น เสียงปิดประตูของห้องอื่น สามารถเดินไปขึ้นรถไฟฟ้าได้ โดยรวมถือว่าคุ้มค่าต่อราคา,8.3
129,ทำเลดี สะดวกสบาย พนักงานบริการดี เดินทางสะดวก ห้องพักสะอาด สิ่งอำนวยความสะดวกครบ,8.3
130,การตรวจสอบการเข้าพักช้า ทั้งๆที่จองไว้ก่อน ที่อื่นเค้าจะบุ๊กห้อง มีข้อมูลเราก่อนเข้าไปพัก แต่ที่นี่ไม่เตรียมห้อง ไม่บุ๊กห้องไว้ให้ล่วงหน้าเลย ไม่มีข้อมูลเราเลย ต้องมาขอดูข้อมูลจากผู้เข้าพักทุกครั้ง ยืนรอพนักงานกว่าจะจดข้อมูลเราเสร็จ กว่าจะขอดูหลักฐาน พนักงานบางคนถามแล้วถามอีก เหมือนไม่รู้ว่าทางโรงแรมมีลิงก์กับเว็บนี้,8.3
131,พนักงานโอเคดี แต่โรงแรมดูเก่ามากไปหน่อย ควรรีโนเวทใหม่ได้แล้วค่ะ,8.4
132,เดินทางไปถนนใหญ่สะดวกค่ะ ไปไหนง่าย น้ำแรงค่ะ แต่อยากแนะนำว่าน่าจะเปลี่ยนไม้แขวนเสื้อใหม่ เพิ่มผ้าเช็ดเท้าด้วยเพราะไม่มีค่ะ ผ้าเช็ดตัวหมดอายุการใช้งานแล้วค่ะ รีโมททีวีน่าจะอยู่ในสภาพที่ดีกว่านี้ค่ะ ไม่มีฝาปิด ในห้องน้ำมีสบู่แต่ไม่มีแชมพู ไม่ดีในกรณีแขกไม่ได้พกของส่วนตัว น้ำดื่มในห้องให้มาแค่ขวดเดียวค่ะ,8.4
133,ห้องพักราคาไม่แพง เหมาะกับการพักเพื่อไปธุระงาน ไม่เน้นนอน,8.4
134,ระดับกลางๆ ไม่แย่ครับ แอร์เย็น ห้องจะดูเก่าๆ ไปหน่อย แต่ก็ยังถือว่า OK ครับ สำหรับผม,8.4
135,ดีตรงที่สามารถเช็กอินได้ก่อนเวลา ห้องอาจดูเก่าๆ อุปกรณ์บางอย่างขำรุด แต่ไม่ได้รับการซ่อมแซมในห้องน่าจะมีกาน้ำร้อน ใว้ต้มกาแฟ โดยรวมๆ แล้ว ถ้าปรับปรุงกว่านี้ลูกค้าคงเยอะ,8.4
136,ที่พักเข้าไปครั้งแรกมีกลิ่นอับ เตียงดังเอี๊ยดๆ ห้องน้ำแคบมากค่ะ แต่ที่พักสะอาด บริการดี ทางเข้าน่ากลัวนิดหน่อย แต่ก็ไม่ได้อะไรมาก รวมๆแล้วก็ไม่ได้แย่ค่ะ,8.4
137,ดีหมด เสียอย่างเดียว เช็คอินนานไปหน่อย,8.4
138,ห้องน้ำแคบ ไม่มีไดร์เป่าผม ทิชชูมีให้แค่ในห้องน้ำ มีน้ำขังในห้องน้ำด้วย บริการน้ำแค่ขวดเดียว,8.4
139,ดีค่ะ เตียงสปริง แนะนำให้มาพักได้นะคะ ราคาถือว่าเหมาะสม,8.4
